CRITICAL_AUDIT_MATTER_KEY,TOPIC_NAME,COMPANY_FKEY,FISCAL_YE
9497,Other debt,0001793229,1231
9827,Revenue from customer contracts,0001793229,1231
9828,Other debt,0001793229,1231
9829,Other investments,0001793229,1231
9830,Other debt,0001793229,1231
7129,Research and development expenses,0001793294,1231
43904,Deferred and stock-based compensation,0001793659,1231
43905,Deferred and capitalized costs,0001793659,1231
20660,Revenue from customer contracts,0001793862,1231
29427,Revenue from customer contracts,0001793862,1231
37765,Revenue from customer contracts,0001793862,1231
37766,Goodwill,0001793862,1231
46614,Revenue from customer contracts,0001793862,1231
20556,Revenue from customer contracts,0001794350,1231
29300,Revenue from customer contracts,0001794350,1231
37794,Revenue from customer contracts,0001794350,1231
46908,Revenue from customer contracts,0001794350,1231
16193,Business combinations,0001794515,1231
16194,Deferred income taxes,0001794515,1231
24218,Deferred income taxes,0001794515,1231
32867,Deferred income taxes,0001794515,1231
42697,Deferred income taxes,0001794515,1231
17558,Business combinations,0001794669,1231
22814,Business combinations,0001794669,1231
26409,Business combinations,0001794669,1231
26410,Business combinations,0001794669,1231
34964,Business combinations,0001794669,1231
41875,Business combinations,0001794669,1231
12760,Revenue from customer contracts,0001794783,0630
14758,Revenue from customer contracts,0001794783,0630
22198,Revenue from customer contracts,0001794783,0630
22199,Goodwill,0001794783,0630
31181,Revenue from customer contracts,0001794783,0630
39470,Revenue from customer contracts,0001794783,0630
48240,Revenue from customer contracts,0001794783,0630
19088,"Property, plant and equipment",0001794846,1231
27486,"Property, plant and equipment",0001794846,1231
36050,"Property, plant and equipment",0001794846,1231
3820,"Property, plant and equipment",0001794846,1231
44940,"Property, plant and equipment",0001794846,1231
9678,"Property, plant and equipment",0001794846,1231
9679,Business combinations,0001794846,1231
17538,Goodwill and intangible assets,0001795139,
17539,Goodwill,0001795139,
17540,Other contingent liabilities,0001795139,
26308,Business combinations,0001795139,
26309,Goodwill,0001795139,
34961,Goodwill,0001795139,
43411,Uncertain tax positions,0001795139,
12719,Related party transactions,0001795250,1231
12720,Business combinations,0001795250,1231
14519,Related party transactions,0001795250,1231
14520,Business combinations,0001795250,1231
22119,Related party transactions,0001795250,1231
31012,Related party transactions,0001795250,1231
31013,Discontinued operations,0001795250,1231
39148,Related party transactions,0001795250,1231
39149,Going concern,0001795250,1231
44127,Related party transactions,0001795250,1231
44128,Going concern,0001795250,1231
44129,Goodwill,0001795250,1231
20899,Business combinations,0001795251,1231
29713,Goodwill,0001795251,1231
37782,Goodwill,0001795251,1231
20616,Revenue from customer contracts,0001795579,1231
20617,Goodwill and intangible assets,0001795579,1231
29478,Revenue from customer contracts,0001795579,1231
29479,Goodwill and intangible assets,0001795579,1231
37817,Revenue from customer contracts,0001795579,1231
37818,Other intangible assets,0001795579,1231
47347,Other contingent liabilities,0001795586,1231
47348,Deferred and stock-based compensation,0001795586,1231
47349,Other contingent liabilities,0001795586,1231
47350,Deferred and stock-based compensation,0001795586,1231
47351,Other contingent liabilities,0001795586,1231
47352,Business combinations,0001795586,1231
47353,Revenue from customer contracts,0001795586,1231
47354,Other contingent liabilities,0001795586,1231
47355,Business combinations,0001795586,1231
47356,Revenue from customer contracts,0001795586,1231
47357,Other contingent liabilities,0001795586,1231
47358,Business combinations,0001795586,1231
47359,Revenue from customer contracts,0001795586,1231
47366,Other contingent liabilities,0001795586,1231
47367,Business combinations,0001795586,1231
47368,Revenue from customer contracts,0001795586,1231
47613,Other contingent liabilities,0001795586,1231
47614,Business combinations,0001795586,1231
47615,Revenue from customer contracts,0001795586,1231
47691,Other contingent liabilities,0001795586,1231
47692,Business combinations,0001795586,1231
47693,Revenue from customer contracts,0001795586,1231
20889,Long-lived assets,0001795589,1231
29553,Long-lived assets,0001795589,1231
29554,Goodwill,0001795589,1231
38104,Long-lived assets,0001795589,1231
38105,Goodwill,0001795589,1231
46743,Long-lived assets,0001795589,1231
46744,Goodwill,0001795589,1231
28885,Allowance for credit losses,0001795815,1231
28995,Allowance for credit losses,0001795815,1231
29378,Allowance for credit losses,0001795815,1231
21363,Business combinations,0001796022,0331
21364,Equity investments and joint ventures,0001796022,0331
30179,Equity investments and joint ventures,0001796022,0331
38419,Equity investments and joint ventures,0001796022,0331
47526,Equity investments and joint ventures,0001796022,0331
29123,Related party transactions,0001796160,1231
31611,Related party transactions,0001796160,1231
37569,Related party transactions,0001796160,1231
17339,Revenue from customer contracts,0001796209,1231
26234,Revenue from customer contracts,0001796209,1231
26235,Business combinations,0001796209,1231
34662,Revenue from customer contracts,0001796209,1231
43062,Revenue from customer contracts,0001796209,1231
47276,Revenue from customer contracts,0001796209,1231
9804,Revenue from customer contracts,0001796209,1231
9805,Business combinations,0001796209,1231
9806,Goodwill,0001796209,1231
13139,Goodwill,0001796305,1231
13140,Goodwill,0001796305,1231
13152,Goodwill,0001796305,1231
10711,Warranty liabilities,0001796898,1231
10712,Inventory,0001796898,1231
19089,Warranty liabilities,0001796898,1231
26835,Warranty liabilities,0001796898,1231
26836,Inventory,0001796898,1231
38489,Warranty liabilities,0001796898,1231
38490,Inventory,0001796898,1231
47150,Warranty liabilities,0001796898,1231
47151,Inventory,0001796898,1231
47152,Other debt,0001796898,1231
48485,Going concern,0001796949,0630
16093,Long-lived assets,0001798100,1231
16094,Real estate investments,0001798100,1231
24991,Long-lived assets,0001798100,1231
24992,Real estate investments,0001798100,1231
32794,Long-lived assets,0001798100,1231
32795,Real estate investments,0001798100,1231
42534,Long-lived assets,0001798100,1231
42535,Real estate investments,0001798100,1231
19255,Going concern,0001798458,1231
16107,Revenue from customer contracts,0001799208,1231
16108,Revenue from customer contracts,0001799208,1231
16109,Business combinations,0001799208,1231
24960,Revenue from customer contracts,0001799208,1231
33465,Revenue from customer contracts,0001799208,1231
42319,Financial statements and disclosures,0001799208,1231
7058,Revenue from customer contracts,0001799208,1231
10456,Related party transactions,0001800199,1231
11436,Related party transactions,0001800199,1231
12419,Allowance for credit losses,0001800207,0331
21786,Allowance for credit losses,0001800207,0331
30745,Allowance for credit losses,0001800207,0331
38755,Allowance for credit losses,0001800207,0331
10690,Business combinations,0001800227,1231
10691,Deferred and stock-based compensation,0001800227,1231
10692,Goodwill,0001800227,1231
11946,Business combinations,0001800227,1231
11947,Deferred and stock-based compensation,0001800227,1231
11948,Goodwill,0001800227,1231
17189,Business combinations,0001800227,1231
17190,Deferred and stock-based compensation,0001800227,1231
17191,Goodwill,0001800227,1231
26305,Business combinations,0001800227,1231
26306,Goodwill and intangible assets,0001800227,1231
34795,Goodwill and intangible assets,0001800227,1231
34796,Revenue from customer contracts,0001800227,1231
43792,Goodwill,0001800227,1231
43793,Revenue from customer contracts,0001800227,1231
47694,Goodwill,0001800227,1231
47695,Revenue from customer contracts,0001800227,1231
5447,Business combinations,0001800227,1231
5448,Deferred and stock-based compensation,0001800227,1231
5449,Goodwill,0001800227,1231
6256,Business combinations,0001800227,1231
6257,Deferred and stock-based compensation,0001800227,1231
6258,Goodwill,0001800227,1231
9098,Business combinations,0001800227,1231
9099,Deferred and stock-based compensation,0001800227,1231
9100,Goodwill,0001800227,1231
20778,Business combinations,0001800347,0228
20779,Related party transactions,0001800347,0228
29691,Business combinations,0001800347,0228
29692,Deferred income taxes,0001800347,0228
29693,Goodwill,0001800347,0228
38027,Goodwill,0001800347,0228
38028,Other income taxes,0001800347,0228
47115,Goodwill,0001800347,0228
47116,Other income taxes,0001800347,0228
12427,Going concern,0001800373,1231
23633,Going concern,0001800373,1231
14703,Revenue from customer contracts,0001800667,1231
14704,Business combinations,0001800667,1231
23779,Revenue from customer contracts,0001800667,1231
32925,Revenue from customer contracts,0001800667,1231
41470,Revenue from customer contracts,0001800667,1231
41471,Business combinations,0001800667,1231
18434,Revenue from customer contracts,0001800682,1231
18435,Insurance contract liabilities,0001800682,1231
18436,Business combinations,0001800682,1231
19982,Revenue from customer contracts,0001800682,1231
19983,Insurance contract liabilities,0001800682,1231
19984,Business combinations,0001800682,1231
19985,Revenue from customer contracts,0001800682,1231
19986,Insurance contract liabilities,0001800682,1231
19987,Business combinations,0001800682,1231
27434,Revenue from customer contracts,0001800682,1231
27435,Insurance contract liabilities,0001800682,1231
27436,Goodwill,0001800682,1231
37144,Revenue from customer contracts,0001800682,1231
37145,Insurance contract liabilities,0001800682,1231
37146,Goodwill,0001800682,1231
16466,Insurance contract liabilities,0001801075,1231
16467,Insurance contract liabilities,0001801075,1231
8445,Insurance contract liabilities,0001801075,1231
8446,Insurance contract liabilities,0001801075,1231
8447,Allowance for credit losses,0001801075,1231
10968,Deferred and stock-based compensation,0001801169,1231
10969,Business combinations,0001801169,1231
16192,Other debt,0001801169,1231
25005,Inventory,0001801169,1231
32866,Inventory,0001801169,1231
43412,Inventory,0001801169,1231
8402,Deferred and stock-based compensation,0001801169,1231
8403,Business combinations,0001801169,1231
16975,Insurance contract liabilities,0001801170,1231
16976,Insurance contract liabilities,0001801170,1231
26238,Insurance contract liabilities,0001801170,1231
36043,Insurance contract liabilities,0001801170,1231
44056,Insurance contract liabilities,0001801170,1231
47019,Insurance contract liabilities,0001801170,1231
19576,Revenue from customer contracts,0001801198,1231
24409,Revenue from customer contracts,0001801198,1231
28338,Revenue from customer contracts,0001801198,1231
36304,Revenue from customer contracts,0001801198,1231
44660,Revenue from customer contracts,0001801198,1231
17044,Related party transactions,0001801368,1231
25918,Related party transactions,0001801368,1231
34601,Related party transactions,0001801368,1231
43906,Related party transactions,0001801368,1231
17414,Revenue from customer contracts,0001801661,1231
17415,Business combinations,0001801661,1231
28522,Revenue from customer contracts,0001801661,1231
39345,Revenue from customer contracts,0001801661,1231
39346,Financial statements and disclosures,0001801661,1231
16303,Research and development expenses,0001801777,1231
27085,Research and development expenses,0001801777,1231
35381,Revenue from customer contracts,0001802457,1231
44810,"Property, plant and equipment",0001802457,1231
45500,"Property, plant and equipment",0001802457,1231
17159,Sales return and allowances,0001802665,1231
24450,Sales return and allowances,0001802665,1231
33586,Sales return and allowances,0001802665,1231
33587,Business combinations,0001802665,1231
42799,Sales return and allowances,0001802665,1231
12095,Interest revenue,0001802768,1231
12282,Interest revenue,0001802768,1231
14798,Interest revenue,0001802768,1231
24021,Interest revenue,0001802768,1231
32921,Interest revenue,0001802768,1231
40901,Interest revenue,0001802768,1231
6199,Interest revenue,0001802768,1231
20638,Business combinations,0001802883,1231
20639,Allowance for credit losses,0001802883,1231
29480,Goodwill,0001802883,1231
29481,Allowance for credit losses,0001802883,1231
37821,Allowance for credit losses,0001802883,1231
46715,Allowance for credit losses,0001802883,1231
13965,Uncertain tax positions,0001802974,1031
23280,Goodwill,0001802974,1031
32021,Goodwill,0001802974,1031
40319,Goodwill,0001802974,1031
20781,Going concern,0001803096,0131
38322,"Property, plant and equipment",0001803096,0131
18035,Other investments,0001803498,1231
20551,Other investments,0001803498,1231
21855,Other investments,0001803498,1231
22628,Other investments,0001803498,1231
23248,Other investments,0001803498,1231
23415,Other investments,0001803498,1231
27676,Other investments,0001803498,1231
29248,Other investments,0001803498,1231
31046,Other investments,0001803498,1231
36076,Other investments,0001803498,1231
36367,Other investments,0001803498,1231
37951,Other investments,0001803498,1231
40499,Other investments,0001803498,1231
40573,Other investments,0001803498,1231
44946,Other investments,0001803498,1231
45321,Other investments,0001803498,1231
46914,Other investments,0001803498,1231
14173,Revenue from customer contracts,0001803599,1130
23510,Business combinations,0001803599,1130
23511,Revenue from customer contracts,0001803599,1130
32251,Business combinations,0001803599,1130
32252,Revenue from customer contracts,0001803599,1130
40608,Revenue from customer contracts,0001803599,1130
16061,Revenue from customer contracts,0001803696,1231
16062,Goodwill,0001803696,1231
26317,Revenue from customer contracts,0001803696,1231
33914,Revenue from customer contracts,0001803696,1231
41890,Revenue from customer contracts,0001803696,1231
7338,Revenue from customer contracts,0001803696,1231
7339,Business combinations,0001803696,1231
7340,Goodwill,0001803696,1231
21259,Accounts/loans receivable,0001803737,1231
21260,Accounts/loans receivable,0001803737,1231
21276,Accounts/loans receivable,0001803737,1231
21441,Accounts/loans receivable,0001803737,1231
21483,Accounts/loans receivable,0001803737,1231
21548,Accounts/loans receivable,0001803737,1231
29040,Goodwill,0001803737,1231
29041,Accounts/loans receivable,0001803737,1231
36078,Goodwill,0001803737,1231
36079,Accounts/loans receivable,0001803737,1231
44368,Goodwill,0001803737,1231
44369,Accounts/loans receivable,0001803737,1231
16553,Other debt,0001803901,1231
18100,Other debt,0001803901,1231
27059,Revenue from customer contracts,0001803901,1231
35888,Revenue from customer contracts,0001803901,1231
44740,Revenue from customer contracts,0001803901,1231
18681,Business combinations,0001803914,1231
27598,Goodwill and intangible assets,0001803914,1231
36972,Goodwill and intangible assets,0001803914,1231
44820,Goodwill and intangible assets,0001803914,1231
40148,Going concern,0001803977,1231
41526,Going concern,0001803977,1231
46617,Going concern,0001803977,1231
47335,Going concern,0001803977,1231
47594,Going concern,0001803977,1231
47892,Going concern,0001803977,1231
47924,Going concern,0001803977,1231
47978,Going concern,0001803977,1231
48089,Going concern,0001803977,1231
16950,Revenue from customer contracts,0001804176,1231
19188,Revenue from customer contracts,0001804176,1231
20421,Revenue from customer contracts,0001804176,1231
27948,Other contingent liabilities,0001804176,1231
29775,Other contingent liabilities,0001804176,1231
30887,Other contingent liabilities,0001804176,1231
35323,Inventory,0001804176,1231
43839,Inventory,0001804176,1231
19869,Going concern,0001804469,1231
21755,Going concern,0001804469,1231
21327,Revenue from customer contracts,0001804591,0331
21328,Business combinations,0001804591,0331
30120,Revenue from customer contracts,0001804591,0331
38487,Revenue from customer contracts,0001804591,0331
38488,Goodwill,0001804591,0331
47678,Revenue from customer contracts,0001804591,0331
18884,Goodwill,0001804745,1226
26299,Business combinations,0001804745,1226
34671,Goodwill,0001804745,1226
34959,Goodwill,0001804745,1226
43064,Goodwill,0001804745,1226
9832,Business combinations,0001804745,1226
9833,Leases,0001804745,1226
11053,Long-lived assets,0001805024,1231
11054,Goodwill and intangible assets,0001805024,1231
11055,Other debt,0001805024,1231
20330,Long-lived assets,0001805024,1231
20331,Goodwill and intangible assets,0001805024,1231
20332,Other debt,0001805024,1231
30679,Long-lived assets,0001805024,1231
16551,Other debt,0001805077,1231
25919,Other debt,0001805077,1231
35324,Other debt,0001805077,1231
44216,Other debt,0001805077,1231
44217,Other debt,0001805077,1231
17406,Other investments,0001805284,1231
26223,Other investments,0001805284,1231
34341,Other investments,0001805284,1231
44145,Other investments,0001805284,1231
9838,Other investments,0001805284,1231
34958,Internal controls,0001805385,1231
47021,Internal controls,0001805385,1231
47022,Revenue from customer contracts,0001805385,1231
17186,Revenue from customer contracts,0001805387,1231
17187,Other contingent liabilities,0001805387,1231
24647,Research and development expenses,0001805387,1231
24648,Other contingent liabilities,0001805387,1231
34337,Research and development expenses,0001805387,1231
34338,Other contingent liabilities,0001805387,1231
16888,Revenue from customer contracts,0001806201,1231
25920,Revenue from customer contracts,0001806201,1231
34576,Revenue from customer contracts,0001806201,1231
46074,Revenue from customer contracts,0001806201,1231
43472,Business combinations,0001806837,1231
16530,Depreciation and amortization,0001806931,1231
25244,Depreciation and amortization,0001806931,1231
33920,Depreciation and amortization,0001806931,1231
42442,Depreciation and amortization,0001806931,1231
6007,Asset retirement and environmental obligations,0001806931,1231
6008,Business combinations,0001806931,1231
25922,Other debt,0001806952,1231
34714,Research and development expenses,0001806952,1231
44639,Research and development expenses,0001806952,1231
44640,Long-lived assets,0001806952,1231
20861,Deferred income taxes,0001807192,1231
29604,Deferred income taxes,0001807192,1231
16037,Related party transactions,0001807616,
21767,Related party transactions,0001807616,
29122,Related party transactions,0001807616,
36313,Related party transactions,0001807616,
38205,Related party transactions,0001807616,
38206,Related party transactions,0001807616,
13258,Going concern,0001807689,1231
21270,Going concern,0001807689,1231
21614,Going concern,0001807689,1231
29751,Going concern,0001807689,1231
47059,Going concern,0001807689,1231
17371,Other debt,0001807707,1231
27420,Long-lived assets,0001807707,1231
30464,Inventory,0001807794,0430
38679,Inventory,0001807794,0430
47875,Inventory,0001807794,0430
37715,Revenue from customer contracts,0001807887,1231
37716,Allowance for credit losses,0001807887,1231
39339,Revenue from customer contracts,0001807887,1231
39340,Allowance for credit losses,0001807887,1231
39455,Revenue from customer contracts,0001807887,1231
39456,Allowance for credit losses,0001807887,1231
47782,Other intangible assets,0001807887,1231
10526,Deferred and stock-based compensation,0001807893,1231
10527,Allowance for credit losses,0001807893,1231
19115,Deferred and stock-based compensation,0001807893,1231
19116,Allowance for credit losses,0001807893,1231
27690,Deferred and stock-based compensation,0001807893,1231
27691,Allowance for credit losses,0001807893,1231
27692,Allowance for credit losses,0001807893,1231
36139,Allowance for credit losses,0001807893,1231
44570,Allowance for credit losses,0001807893,1231
17380,Research and development expenses,0001808158,1231
25923,Research and development expenses,0001808158,1231
25924,Revenue from customer contracts,0001808158,1231
34573,Research and development expenses,0001808158,1231
44206,Research and development expenses,0001808158,1231
18727,Revenue from customer contracts,0001808220,1231
27949,Revenue from customer contracts,0001808220,1231
27950,"Property, plant and equipment",0001808220,1231
35999,Other intangible assets,0001808220,1231
36000,Revenue from customer contracts,0001808220,1231
43405,Revenue from customer contracts,0001808220,1231
18128,Other contingent liabilities,0001808665,1231
26958,Other contingent liabilities,0001808665,1231
35698,Other intangible assets,0001808665,1231
44696,Sales return and allowances,0001808665,1231
9089,Sales return and allowances,0001808665,1231
9090,Business combinations,0001808665,1231
9091,Goodwill,0001808665,1231
15435,Allowance for credit losses,0001808834,1231
24594,Allowance for credit losses,0001808834,1231
33291,Allowance for credit losses,0001808834,1231
41805,Allowance for credit losses,0001808834,1231
7571,Allowance for credit losses,0001808834,1231
13000,Research and development expenses,0001808898,1231
22248,Research and development expenses,0001808898,1231
31223,Research and development expenses,0001808898,1231
39551,Research and development expenses,0001808898,1231
18179,Revenue from customer contracts,0001809104,1231
18180,Other debt,0001809104,1231
20081,Revenue from customer contracts,0001809104,1231
20082,Other debt,0001809104,1231
26229,Goodwill,0001809104,1231
26230,Other debt,0001809104,1231
29823,Goodwill,0001809104,1231
29824,Other debt,0001809104,1231
30021,Goodwill,0001809104,1231
30022,Other debt,0001809104,1231
34893,Goodwill,0001809104,1231
34894,Other debt,0001809104,1231
43521,Goodwill,0001809104,1231
43522,Other income taxes,0001809104,1231
20694,Revenue from customer contracts,0001809122,1231
20695,Research and development expenses,0001809122,1231
20696,Other contingent liabilities,0001809122,1231
29428,Other contingent liabilities,0001809122,1231
31395,Other contingent liabilities,0001809122,1231
37841,Revenue from customer contracts,0001809122,1231
37842,Other contingent liabilities,0001809122,1231
46575,Long-lived assets,0001809122,1231
36416,Revenue from customer contracts,0001809196,1231
36417,Revenue from customer contracts,0001809196,1231
45704,Revenue from customer contracts,0001809196,1231
17576,Internal controls,0001809519,1231
17577,Business combinations,0001809519,1231
26287,Business combinations,0001809519,1231
34792,Revenue from customer contracts,0001809519,1231
43421,Revenue from customer contracts,0001809519,1231
10702,Revenue from customer contracts,0001809587,1231
10703,Allowance for credit losses,0001809587,1231
20410,Revenue from customer contracts,0001809587,1231
20411,Allowance for credit losses,0001809587,1231
20412,Goodwill,0001809587,1231
20413,Equity investments and joint ventures,0001809587,1231
29556,Revenue from customer contracts,0001809587,1231
29557,Allowance for credit losses,0001809587,1231
29558,Other intangible assets,0001809587,1231
29559,Goodwill,0001809587,1231
37930,Revenue from customer contracts,0001809587,1231
37945,Allowance for credit losses,0001809587,1231
37946,Goodwill,0001809587,1231
46777,Revenue from customer contracts,0001809587,1231
46778,Allowance for credit losses,0001809587,1231
46779,Goodwill,0001809587,1231
17056,Business combinations,0001809987,1231
17057,Revenue from customer contracts,0001809987,1231
18002,Business combinations,0001809987,1231
18003,Revenue from customer contracts,0001809987,1231
25936,Revenue from customer contracts,0001809987,1231
25937,Goodwill,0001809987,1231
34679,Revenue from customer contracts,0001809987,1231
34680,Goodwill,0001809987,1231
42978,Revenue from customer contracts,0001809987,1231
17197,Goodwill,0001810019,1231
27565,Goodwill,0001810019,1231
36125,Goodwill,0001810019,1231
45442,Goodwill,0001810019,1231
7177,Goodwill,0001810019,1231
7178,Other intangible assets,0001810019,1231
16810,Research and development expenses,0001810182,1231
27037,Research and development expenses,0001810182,1231
35544,Research and development expenses,0001810182,1231
16678,Allowance for credit losses,0001810546,1231
16679,Business combinations,0001810546,1231
25229,Allowance for credit losses,0001810546,1231
31581,Allowance for credit losses,0001810546,1231
34034,Allowance for credit losses,0001810546,1231
34035,Goodwill,0001810546,1231
43425,Allowance for credit losses,0001810546,1231
43426,Business combinations,0001810546,1231
17573,Deferred income taxes,0001810739,1231
26224,Deferred income taxes,0001810739,1231
15495,Revenue from customer contracts,0001810806,1231
15496,Business combinations,0001810806,1231
25638,Revenue from customer contracts,0001810806,1231
25639,Business combinations,0001810806,1231
35004,Revenue from customer contracts,0001810806,1231
42366,Revenue from customer contracts,0001810806,1231
20630,Allowance for credit losses,0001810997,1231
20631,Warranty liabilities,0001810997,1231
28953,Warranty liabilities,0001810997,1231
37646,Warranty liabilities,0001810997,1231
37647,Business combinations,0001810997,1231
46756,Warranty liabilities,0001810997,1231
46757,Research and development expenses,0001810997,1231
16954,Deferred and stock-based compensation,0001811063,1231
27419,Deferred and stock-based compensation,0001811063,1231
44393,Business combinations,0001811063,1231
15862,Revenue from customer contracts,0001811074,1231
24658,Revenue from customer contracts,0001811074,1231
33443,Revenue from customer contracts,0001811074,1231
41817,Revenue from customer contracts,0001811074,1231
6686,Revenue from customer contracts,0001811074,1231
16899,Other debt,0001811210,1231
20672,Other debt,0001811210,1231
25928,Inventory,0001811210,1231
34335,Inventory,0001811210,1231
42701,Inventory,0001811210,1231
42702,Related party transactions,0001811210,1231
16944,Deferred and stock-based compensation,0001811414,1231
25927,Deferred and stock-based compensation,0001811414,1231
34333,Deferred and stock-based compensation,0001811414,1231
42969,Deferred and stock-based compensation,0001811414,1231
21500,Warranty liabilities,0001811856,1231
21501,Revenue from customer contracts,0001811856,1231
22295,Warranty liabilities,0001811856,1231
22296,Revenue from customer contracts,0001811856,1231
22957,Warranty liabilities,0001811856,1231
22958,Revenue from customer contracts,0001811856,1231
28681,Warranty liabilities,0001811856,1231
28682,Revenue from customer contracts,0001811856,1231
17765,Other investments,0001811882,1231
17810,Other investments,0001811882,1231
48258,Inventory,0001811935,1231
48259,Inventory,0001811935,1231
48260,Inventory,0001811935,1231
48261,Inventory,0001811935,1231
48262,Inventory,0001811935,1231
48416,Inventory,0001811935,1231
48467,Inventory,0001811935,1231
48473,Inventory,0001811935,1231
48499,Inventory,0001811935,1231
16114,Other contingent liabilities,0001812364,1231
25078,Other contingent liabilities,0001812364,1231
33511,Other contingent liabilities,0001812364,1231
43067,Research and development expenses,0001812364,1231
31996,Other investments,0001812441,1231
45787,Revenue from customer contracts,0001812477,1231
46313,Revenue from customer contracts,0001812477,1231
27185,Other investments,0001812554,1231
30598,Other investments,0001812554,1231
31243,Other investments,0001812554,1231
31923,Other investments,0001812554,1231
35572,Other investments,0001812554,1231
35620,Other investments,0001812554,1231
37305,Other investments,0001812554,1231
38729,Other investments,0001812554,1231
40197,Other investments,0001812554,1231
44288,Other investments,0001812554,1231
44318,Other investments,0001812554,1231
44980,Other investments,0001812554,1231
46722,Other investments,0001812554,1231
48256,Other investments,0001812554,1231
17542,Other debt,0001812667,1231
21693,Other debt,0001812667,1231
14214,Business combinations,0001812727,1231
14215,Goodwill and intangible assets,0001812727,1231
19768,Business combinations,0001812727,1231
19769,Other debt,0001812727,1231
20963,Business combinations,0001812727,1231
20964,Other debt,0001812727,1231
21556,Business combinations,0001812727,1231
21557,Other debt,0001812727,1231
21635,Business combinations,0001812727,1231
21636,Other debt,0001812727,1231
21758,Business combinations,0001812727,1231
21759,Other debt,0001812727,1231
28414,Goodwill,0001812727,1231
30910,Goodwill,0001812727,1231
37342,Goodwill,0001812727,1231
44474,Goodwill and intangible assets,0001812727,1231
9800,Business combinations,0001812727,1231
9801,Goodwill and intangible assets,0001812727,1231
28945,Long-lived assets,0001812859,1231
37435,Long-lived assets,0001812859,1231
46721,Long-lived assets,0001812859,1231
21068,Revenue from customer contracts,0001813744,1031
23815,Revenue from customer contracts,0001813744,1031
29924,Revenue from customer contracts,0001813744,1031
30888,Revenue from customer contracts,0001813744,1031
40026,Research and development expenses,0001813744,1031
40027,Revenue from customer contracts,0001813744,1031
48357,Revenue from customer contracts,0001813744,1031
48358,Research and development expenses,0001813744,1031
48359,Deferred and capitalized costs,0001813744,1031
48360,Equity investments and joint ventures,0001813744,1031
18788,Long-lived assets,0001813756,1231
18823,Long-lived assets,0001813756,1231
18927,Long-lived assets,0001813756,1231
19868,Long-lived assets,0001813756,1231
28195,Long-lived assets,0001813756,1231
28196,Long-lived assets,0001813756,1231
28312,Long-lived assets,0001813756,1231
19771,Business combinations,0001814329,1231
20978,Business combinations,0001814329,1231
21753,Business combinations,0001814329,1231
22183,Business combinations,0001814329,1231
28393,Goodwill,0001814329,1231
28394,"Property, plant and equipment",0001814329,1231
37675,Other debt,0001814329,1231
13336,Deferred and stock-based compensation,0001815436,0630
13408,Deferred and stock-based compensation,0001815436,0630
13510,Deferred and stock-based compensation,0001815436,0630
13582,Deferred and stock-based compensation,0001815436,0630
13682,Deferred and stock-based compensation,0001815436,0630
15752,Revenue from customer contracts,0001815442,1231
25016,Revenue from customer contracts,0001815442,1231
33735,Revenue from customer contracts,0001815442,1231
43410,Revenue from customer contracts,0001815442,1231
32165,Deferred and stock-based compensation,0001815632,0630
36674,Insurance contract liabilities,0001815779,1231
36675,Insurance contract liabilities,0001815779,1231
36676,Revenue from customer contracts,0001815779,1231
36705,Revenue from customer contracts,0001815779,1231
37192,Revenue from customer contracts,0001815779,1231
47156,Revenue from customer contracts,0001815779,1231
12981,Inventory,0001815846,0630
31438,Inventory,0001815846,0630
37573,Inventory,0001815846,0630
37574,"Property, plant and equipment",0001815846,0630
39292,Inventory,0001815846,0630
46930,"Property, plant and equipment",0001815846,0630
17350,Revenue from customer contracts,0001815849,1231
17351,Goodwill and intangible assets,0001815849,1231
19881,Revenue from customer contracts,0001815849,1231
19882,Goodwill and intangible assets,0001815849,1231
20083,Revenue from customer contracts,0001815849,1231
20084,Goodwill and intangible assets,0001815849,1231
27566,Revenue from customer contracts,0001815849,1231
27567,Goodwill and intangible assets,0001815849,1231
34404,Goodwill and intangible assets,0001815849,1231
34405,Revenue from customer contracts,0001815849,1231
45173,Goodwill and intangible assets,0001815849,1231
45174,Revenue from customer contracts,0001815849,1231
20923,Revenue from customer contracts,0001816007,1231
20924,Accounts/loans receivable,0001816007,1231
28900,Revenue from customer contracts,0001816007,1231
28901,Accounts/loans receivable,0001816007,1231
37800,Revenue from customer contracts,0001816007,1231
37801,Accounts/loans receivable,0001816007,1231
37802,Goodwill,0001816007,1231
8881,Revenue from customer contracts,0001816007,1231
8882,Accounts/loans receivable,0001816007,1231
17268,Business combinations,0001816431,1231
17647,Business combinations,0001816431,1231
27640,Goodwill,0001816431,1231
35003,Revenue from customer contracts,0001816431,1231
44170,Deferred and stock-based compensation,0001816431,1231
47976,Going concern,0001816554,0430
17043,Business combinations,0001816581,1231
19098,Business combinations,0001816581,1231
28014,Goodwill,0001816581,1231
36755,Business combinations,0001816581,1231
45422,Revenue from customer contracts,0001816581,1231
15948,Research and development expenses,0001816590,1231
25926,Research and development expenses,0001816590,1231
34955,Research and development expenses,0001816590,1231
43402,Research and development expenses,0001816590,1231
47026,Research and development expenses,0001816590,1231
43468,Research and development expenses,0001816736,1231
12190,Sales return and allowances,0001816901,0331
11902,Business combinations,0001817004,1231
11945,Business combinations,0001817004,1231
12043,Business combinations,0001817004,1231
12207,Business combinations,0001817004,1231
12644,Business combinations,0001817004,1231
12698,Business combinations,0001817004,1231
12950,Business combinations,0001817004,1231
