CRITICAL_AUDIT_MATTER_KEY,TOPIC_NAME,AUDIT_OPINION_FKEY,COMPANY_FKEY,FISCAL_YE
17281,Allowance for credit losses,476919,0001723596,1231
26222,Allowance for credit losses,502482,0001723596,1231
3071,Allowance for credit losses,419544,0001723596,1231
3072,Business combinations,419544,0001723596,1231
34932,Allowance for credit losses,527545,0001723596,1231
37964,Allowance for credit losses,534604,0001723596,1231
44140,Allowance for credit losses,555035,0001723596,1231
46981,Allowance for credit losses,562690,0001723596,1231
7642,Allowance for credit losses,445425,0001723596,1231
20532,Revenue from customer contracts,484604,0001723690,1231
29524,Revenue from customer contracts,510167,0001723690,1231
3661,Revenue from customer contracts,423039,0001723690,1231
36682,Revenue from customer contracts,531335,0001723690,1231
45493,Revenue from customer contracts,558735,0001723690,1231
8557,Revenue from customer contracts,446656,0001723690,1231
37870,Revenue from customer contracts,534388,0001723935,1231
46962,Revenue from customer contracts,562691,0001723935,1231
15701,Revenue from customer contracts,474908,0001724521,1231
25952,Revenue from customer contracts,502026,0001724521,1231
33280,Revenue from customer contracts,525320,0001724521,1231
42748,Revenue from customer contracts,553139,0001724521,1231
7074,Revenue from customer contracts,443531,0001724521,1231
39728,Business combinations,542666,0001724542,0630
48642,Goodwill,574057,0001724542,0630
15703,Revenue from customer contracts,474909,0001724570,1231
4145,Revenue from customer contracts,427052,0001724670,0331
38085,Other intangible assets,535371,0001724755,1231
47186,Goodwill and intangible assets,563492,0001724755,1231
16655,Proven and unproven reserves,475551,0001724965,1231
26274,Proven and unproven reserves,502483,0001724965,1231
34980,Depreciation and amortization,527539,0001724965,1231
34981,Proven and unproven reserves,527539,0001724965,1231
34982,Asset retirement and environmental obligations,527539,0001724965,1231
39946,Depreciation and amortization,543916,0001724965,1231
39947,Business combinations,543916,0001724965,1231
39948,Asset retirement and environmental obligations,543916,0001724965,1231
43297,Depreciation and amortization,553967,0001724965,1231
43298,Business combinations,553967,0001724965,1231
43299,Asset retirement and environmental obligations,553967,0001724965,1231
9001,Business combinations,448187,0001724965,1231
9002,Proven and unproven reserves,448187,0001724965,1231
38024,Revenue from customer contracts,535027,0001725033,1231
38025,Allowance for credit losses,535027,0001725033,1231
40177,Revenue from customer contracts,544963,0001725033,1231
40178,Allowance for credit losses,544963,0001725033,1231
46960,Revenue from customer contracts,562692,0001725033,1231
46961,Allowance for credit losses,562692,0001725033,1231
17068,Revenue from customer contracts,476215,0001725057,1231
17069,Business combinations,476215,0001725057,1231
26163,Other liabilities and provisions,502484,0001725057,1231
26164,Revenue from customer contracts,502484,0001725057,1231
2710,Deferred income taxes,418924,0001725057,1231
2711,Revenue from customer contracts,418924,0001725057,1231
31614,Other liabilities and provisions,519662,0001725057,1231
31615,Revenue from customer contracts,519662,0001725057,1231
34647,Other liabilities and provisions,527035,0001725057,1231
34648,Revenue from customer contracts,527035,0001725057,1231
43754,Other liabilities and provisions,554528,0001725057,1231
43755,Revenue from customer contracts,554528,0001725057,1231
7239,Revenue from customer contracts,444867,0001725057,1231
37973,Allowance for credit losses,534567,0001725123,1231
45702,Other intangible assets,559149,0001725123,1231
37688,Goodwill,533710,0001725134,1231
37689,Business combinations,533710,0001725134,1231
37690,Shareholder valuation,533710,0001725134,1231
15750,Research and development expenses,475008,0001725160,1231
15751,Disposals and divestitures,475008,0001725160,1231
26276,Research and development expenses,502485,0001725160,1231
34439,Research and development expenses,526715,0001725160,1231
45603,Research and development expenses,558997,0001725160,1231
16671,Other intangible assets,475548,0001725210,1231
16672,Other intangible assets,475548,0001725210,1231
26319,Other intangible assets,502487,0001725210,1231
33827,Other intangible assets,526118,0001725210,1231
43765,Other investments,554529,0001725210,1231
17563,Other revenue,477067,0001725255,1231
17564,Business combinations,477067,0001725255,1231
25984,Other revenue,502027,0001725255,1231
34437,Other revenue,526716,0001725255,1231
34438,Goodwill,526716,0001725255,1231
42778,Other revenue,553230,0001725255,1231
36003,Goodwill and intangible assets,529971,0001725332,1231
26711,Revenue from customer contracts,502971,0001725516,1130
26942,Revenue from customer contracts,503765,0001725516,1130
30310,Revenue from customer contracts,513208,0001725516,1130
30323,Revenue from customer contracts,513341,0001725516,1130
6462,Proven and unproven reserves,443447,0001725526,1231
6463,Proven and unproven reserves,443447,0001725526,1231
7870,Proven and unproven reserves,445432,0001725526,1231
7871,Proven and unproven reserves,445432,0001725526,1231
1914,Revenue from customer contracts,417707,0001725579,1231
1915,Business combinations,417707,0001725579,1231
1916,Deferred income taxes,417707,0001725579,1231
3174,Revenue from customer contracts,419487,0001725579,1231
3175,Business combinations,419487,0001725579,1231
3176,Deferred income taxes,419487,0001725579,1231
7718,Revenue from customer contracts,444939,0001725579,1231
7719,Business combinations,444939,0001725579,1231
7720,Deferred income taxes,444939,0001725579,1231
16228,Goodwill,475661,0001725964,1231
16570,Goodwill,475812,0001725964,1231
18237,Goodwill,479051,0001725964,1231
2418,Goodwill,418834,0001725964,1231
25258,Goodwill,501107,0001725964,1231
25417,Goodwill,501347,0001725964,1231
2931,Goodwill,419198,0001725964,1231
35245,Goodwill,528083,0001725964,1231
35246,Goodwill,528083,0001725964,1231
35340,Goodwill,527940,0001725964,1231
35341,Goodwill,527940,0001725964,1231
43769,Goodwill,554531,0001725964,1231
43971,Goodwill,554904,0001725964,1231
7469,Goodwill,444315,0001725964,1231
7470,Long-lived assets,444315,0001725964,1231
7471,Long-lived assets,444315,0001725964,1231
7578,Goodwill,444973,0001725964,1231
7579,Long-lived assets,444973,0001725964,1231
11058,Going concern,452853,0001726079,1231
12042,Going concern,458329,0001726079,1231
12441,Going concern,460849,0001726079,1231
13289,Going concern,465486,0001726079,1231
14093,Going concern,471576,0001726079,1231
21090,Going concern,486911,0001726079,1231
28419,Going concern,507059,0001726079,1231
39324,Going concern,462477,0001726079,1231
18864,Other investments,480099,0001726122,1231
27767,Other investments,505672,0001726122,1231
36587,Other investments,531028,0001726122,1231
3722,Other investments,423513,0001726122,1231
45268,Other investments,558198,0001726122,1231
9756,Other investments,449820,0001726122,1231
45235,Proven and unproven reserves,558085,0001726126,1231
16763,"Property, plant and equipment",476213,0001726173,1231
25765,"Property, plant and equipment",501410,0001726173,1231
34227,"Property, plant and equipment",526310,0001726173,1231
44078,"Property, plant and equipment",555041,0001726173,1231
8179,"Property, plant and equipment",445023,0001726173,1231
17163,Revenue from customer contracts,476922,0001726445,1231
26773,Revenue from customer contracts,503294,0001726445,1231
35316,Revenue from customer contracts,528204,0001726445,1231
44159,Revenue from customer contracts,555020,0001726445,1231
18431,Other investments,479454,0001726548,
27086,Other investments,504330,0001726548,
35838,Other investments,529777,0001726548,
44816,Other investments,557375,0001726548,
16760,Revenue from customer contracts,476212,0001726978,1231
25791,Revenue from customer contracts,501411,0001726978,1231
33499,Revenue from customer contracts,525637,0001726978,1231
44068,Revenue from customer contracts,555031,0001726978,1231
7211,Revenue from customer contracts,444541,0001726978,1231
36310,Research and development expenses,530498,0001727196,1231
43407,Research and development expenses,554082,0001727196,1231
16650,Other contingent liabilities,475553,0001727263,1231
2346,Other contingent liabilities,418542,0001727263,1231
26314,Other contingent liabilities,502491,0001727263,1231
34598,Other contingent liabilities,527148,0001727263,1231
43302,Other contingent liabilities,553969,0001727263,1231
6173,Other contingent liabilities,443265,0001727263,1231
17632,Research and development expenses,477346,0001728117,1231
27650,Research and development expenses,505453,0001728117,1231
35428,Research and development expenses,528339,0001728117,1231
44821,Research and development expenses,557353,0001728117,1231
44822,Revenue from customer contracts,557353,0001728117,1231
7467,Research and development expenses,444370,0001728117,1231
7468,Other debt,444370,0001728117,1231
11305,Revenue from customer contracts,454346,0001728190,1231
20689,Revenue from customer contracts,485431,0001728190,1231
29474,Revenue from customer contracts,509988,0001728190,1231
37943,Revenue from customer contracts,534560,0001728190,1231
37944,Goodwill,534560,0001728190,1231
3906,Revenue from customer contracts,425290,0001728190,1231
46805,Revenue from customer contracts,561841,0001728190,1231
46806,Goodwill,561841,0001728190,1231
17040,Equity investments and joint ventures,476619,0001728205,0630
26330,Equity investments and joint ventures,502492,0001728205,0630
29422,Equity investments and joint ventures,509824,0001728205,0630
35017,Revenue from customer contracts,527472,0001728205,0630
35018,Equity investments and joint ventures,527472,0001728205,0630
43032,Revenue from customer contracts,553613,0001728205,0630
31777,Business combinations,520174,0001728688,0930
40085,Revenue from customer contracts,544415,0001728688,0930
14938,Real estate investments,473881,0001728951,1231
14939,Real estate investments,473881,0001728951,1231
24126,Real estate investments,499590,0001728951,1231
24127,Real estate investments,499590,0001728951,1231
2983,Real estate investments,419240,0001728951,1231
2984,Business combinations,419240,0001728951,1231
32756,Real estate investments,524650,0001728951,1231
41074,Real estate investments,550846,0001728951,1231
6277,Real estate investments,443311,0001728951,1231
6278,Business combinations,443311,0001728951,1231
44592,Accounts/loans receivable,556682,0001729149,1231
21926,Other debt,490278,0001729173,1231
21927,Going concern,490278,0001729173,1231
30937,Going concern,515915,0001729173,1231
38992,Shareholder valuation,539369,0001729173,1231
47185,Going concern,563493,0001729173,1231
12791,Going concern,462691,0001729637,0531
22346,Going concern,491946,0001729637,0531
31179,Equity investments and joint ventures,517048,0001729637,0531
8469,Accounts/loans receivable,446069,0001729944,1231
8470,Other intangible assets,446069,0001729944,1231
13912,Uncertain tax positions,469511,0001730168,1102
23214,Uncertain tax positions,495928,0001730168,1102
31933,Uncertain tax positions,521218,0001730168,1102
40353,Business combinations,545691,0001730168,1102
4294,Business combinations,428754,0001730168,1102
4295,Uncertain tax positions,428754,0001730168,1102
437,Business combinations,413357,0001730168,1102
438,Uncertain tax positions,413357,0001730168,1102
4861,Business combinations,437604,0001730168,1102
16148,Research and development expenses,475346,0001730430,1231
26681,Deferred income taxes,502836,0001730430,1231
26682,Research and development expenses,502836,0001730430,1231
34512,Research and development expenses,527107,0001730430,1231
42822,Research and development expenses,553234,0001730430,1231
7010,Research and development expenses,444126,0001730430,1231
36390,Other liabilities and provisions,530752,0001730463,1231
45338,Other liabilities and provisions,558126,0001730463,1231
45339,Other liabilities and provisions,558126,0001730463,1231
11737,Going concern,456496,0001730869,0131
21061,Going concern,486797,0001730869,0131
21062,Business combinations,486797,0001730869,0131
21063,Other intangible assets,486797,0001730869,0131
29744,Going concern,511061,0001730869,0131
29745,Business combinations,511061,0001730869,0131
29746,Uncertain tax positions,511061,0001730869,0131
38306,Going concern,536219,0001730869,0131
38307,Business combinations,536219,0001730869,0131
38308,Uncertain tax positions,536219,0001730869,0131
36097,Allowance for credit losses,530206,0001730984,
45044,Allowance for credit losses,557456,0001730984,
11602,Deferred and stock-based compensation,455795,0001731289,1231
11603,Other debt,455795,0001731289,1231
11785,Deferred and stock-based compensation,456669,0001731289,1231
11786,Other debt,456669,0001731289,1231
12117,Deferred and stock-based compensation,458715,0001731289,1231
12118,Other debt,458715,0001731289,1231
12254,Deferred and stock-based compensation,459362,0001731289,1231
12255,Other debt,459362,0001731289,1231
12422,Deferred and stock-based compensation,460730,0001731289,1231
12423,Other debt,460730,0001731289,1231
12618,Deferred and stock-based compensation,461999,0001731289,1231
12619,Other debt,461999,0001731289,1231
13576,Deferred and stock-based compensation,467595,0001731289,1231
13577,Other debt,467595,0001731289,1231
15898,Other debt,475225,0001731289,1231
18319,Other debt,479139,0001731289,1231
24988,Business combinations,500764,0001731289,1231
29876,Business combinations,511909,0001731289,1231
30986,Business combinations,516048,0001731289,1231
34607,Warranty liabilities,527131,0001731289,1231
34750,Warranty liabilities,527311,0001731289,1231
34751,Warranty liabilities,527310,0001731289,1231
48617,Warranty liabilities,573805,0001731289,1231
7004,Deferred and stock-based compensation,444176,0001731289,1231
9254,Deferred and stock-based compensation,448830,0001731289,1231
9831,Deferred and stock-based compensation,450183,0001731289,1231
12472,Goodwill and intangible assets,461145,0001731348,1231
12473,Business combinations,461145,0001731348,1231
12474,Business combinations,461145,0001731348,1231
21902,Goodwill and intangible assets,490161,0001731348,1231
21903,Business combinations,490161,0001731348,1231
22573,Goodwill and intangible assets,492985,0001731348,1231
22574,Business combinations,492985,0001731348,1231
30757,Goodwill and intangible assets,515178,0001731348,1231
3234,Inventory,419389,0001731348,1231
3235,Accounts/loans receivable,419389,0001731348,1231
3236,Other intangible assets,419389,0001731348,1231
3237,Business combinations,419389,0001731348,1231
3238,Going concern,419389,0001731348,1231
38973,Goodwill and intangible assets,539318,0001731348,1231
48065,Goodwill and intangible assets,569246,0001731348,1231
5852,Inventory,442763,0001731348,1231
5853,Goodwill and intangible assets,442763,0001731348,1231
37830,"Property, plant and equipment",534253,0001731388,1231
47424,"Property, plant and equipment",565131,0001731388,1231
13623,Goodwill,467814,0001732845,1231
13624,Uncertain tax positions,467814,0001732845,1231
22932,Goodwill,494691,0001732845,1231
22933,Uncertain tax positions,494691,0001732845,1231
245,Business combinations,411809,0001732845,1231
246,Goodwill,411809,0001732845,1231
247,Uncertain tax positions,411809,0001732845,1231
31725,Goodwill,519938,0001732845,1231
31726,Uncertain tax positions,519938,0001732845,1231
38261,Goodwill,536129,0001732845,1231
38262,Uncertain tax positions,536129,0001732845,1231
38263,Goodwill,536128,0001732845,1231
38264,Uncertain tax positions,536128,0001732845,1231
38266,Goodwill,536127,0001732845,1231
38267,Uncertain tax positions,536127,0001732845,1231
38268,Goodwill,536158,0001732845,1231
38269,Uncertain tax positions,536158,0001732845,1231
38270,Goodwill,536159,0001732845,1231
38271,Uncertain tax positions,536159,0001732845,1231
38272,Goodwill,536160,0001732845,1231
38273,Uncertain tax positions,536160,0001732845,1231
38274,Goodwill,536161,0001732845,1231
38275,Uncertain tax positions,536161,0001732845,1231
38276,Goodwill,536162,0001732845,1231
38277,Uncertain tax positions,536162,0001732845,1231
38278,Goodwill,536163,0001732845,1231
38279,Uncertain tax positions,536163,0001732845,1231
38280,Goodwill,536164,0001732845,1231
38281,Uncertain tax positions,536164,0001732845,1231
38284,Goodwill,536166,0001732845,1231
38285,Uncertain tax positions,536166,0001732845,1231
38286,Goodwill,536165,0001732845,1231
38287,Uncertain tax positions,536165,0001732845,1231
46346,Goodwill,560620,0001732845,1231
46347,Uncertain tax positions,560620,0001732845,1231
46892,Goodwill,562397,0001732845,1231
46893,Uncertain tax positions,562397,0001732845,1231
4713,Goodwill,435939,0001732845,1231
4714,Uncertain tax positions,435939,0001732845,1231
1405,Sales return and allowances,416973,0001733186,1231
1406,Goodwill,416973,0001733186,1231
15149,Revenue from customer contracts,474003,0001733186,1231
5945,Sales return and allowances,442554,0001733186,1231
5946,Goodwill,442554,0001733186,1231
16191,Research and development expenses,475347,0001733294,1231
25053,Research and development expenses,500765,0001733294,1231
35460,Research and development expenses,528521,0001733294,1231
35461,Other intangible assets,528521,0001733294,1231
44809,Revenue from customer contracts,557283,0001733294,1231
4362,Goodwill and intangible assets,430099,0001733418,0531
4363,Inventory,430099,0001733418,0531
21790,Going concern,489577,0001733861,0331
31141,Going concern,516868,0001733861,0331
31180,Going concern,517050,0001733861,0331
41137,Related party transactions,551131,0001733861,0331
37935,Allowance for credit losses,534561,0001733868,1231
47171,Allowance for credit losses,563495,0001733868,1231
16460,Regulatory assets and liabilities,475905,0001733998,1231
25259,Regulatory assets and liabilities,501108,0001733998,1231
3126,Regulatory assets and liabilities,419510,0001733998,1231
3127,Business combinations,419510,0001733998,1231
33911,Regulatory assets and liabilities,525997,0001733998,1231
43770,Regulatory assets and liabilities,554534,0001733998,1231
7451,Regulatory assets and liabilities,444353,0001733998,1231
19562,Goodwill,481636,0001734107,1231
28270,Goodwill,506772,0001734107,1231
36267,Goodwill,530428,0001734107,1231
44763,Goodwill,557286,0001734107,1231
9557,Goodwill,449323,0001734107,1231
9558,Allowance for credit losses,449323,0001734107,1231
26360,Allowance for credit losses,502495,0001734342,1231
35489,Allowance for credit losses,528999,0001734342,1231
44278,Allowance for credit losses,555475,0001734342,1231
38578,Goodwill,537499,0001734520,0331
38579,Revenue from customer contracts,537499,0001734520,0331
47686,Goodwill,566854,0001734520,0331
47687,Revenue from customer contracts,566854,0001734520,0331
12709,Other debt,462362,0001734669,1231
13372,Other debt,466024,0001734669,1231
19356,Other debt,481184,0001734669,1231
13585,Goodwill,467629,0001734713,0930
22902,Goodwill,494635,0001734713,0930
31683,Goodwill,519870,0001734713,0930
39964,Goodwill,543971,0001734713,0930
28008,Revenue from customer contracts,506210,0001734722,0131
36693,Revenue from customer contracts,531350,0001734722,0131
45446,Revenue from customer contracts,558570,0001734722,0131
10470,Accounts/loans receivable,451389,0001735041,1130
37582,Other debt,533414,0001735041,1130
45594,Other debt,558978,0001735041,1130
36231,Research and development expenses,530250,0001735438,1231
36232,Business combinations,530250,0001735438,1231
44762,Research and development expenses,557284,0001735438,1231
14752,Uncertain tax positions,473599,0001735707,1231
2300,Other contingent liabilities,418325,0001735707,1231
32821,Revenue from customer contracts,524854,0001735707,1231
32822,Other investments,524854,0001735707,1231
32853,Revenue from customer contracts,524888,0001735707,1231
32854,Other investments,524888,0001735707,1231
39298,Revenue from customer contracts,499321,0001735707,1231
42055,Revenue from customer contracts,552208,0001735707,1231
5360,Other contingent liabilities,441877,0001735707,1231
17574,Revenue from customer contracts,476538,0001735803,1231
13164,Other investments,464787,0001736035,1231
13180,Other investments,464841,0001736035,1231
13330,Other investments,465675,0001736035,1231
13435,Other investments,466587,0001736035,1231
17074,Other investments,476211,0001736035,1231
25768,Other investments,501412,0001736035,1231
34652,Other investments,527038,0001736035,1231
43039,Other investments,553624,0001736035,1231
8483,Other investments,446038,0001736035,1231
10701,Warranty liabilities,452132,0001736541,1231
20812,Warranty liabilities,485563,0001736541,1231
29688,Warranty liabilities,510549,0001736541,1231
37411,Warranty liabilities,532894,0001736541,1231
4090,Going concern,426704,0001736541,1231
46439,Going concern,560892,0001736541,1231
46440,Warranty liabilities,560892,0001736541,1231
48429,Allowance for credit losses,572060,0001736734,1231
48430,Allowance for credit losses,572061,0001736734,1231
48431,Allowance for credit losses,572062,0001736734,1231
48432,Allowance for credit losses,572063,0001736734,1231
48433,Allowance for credit losses,572064,0001736734,1231
48434,Allowance for credit losses,572065,0001736734,1231
48435,Allowance for credit losses,572066,0001736734,1231
48436,Allowance for credit losses,572077,0001736734,1231
48438,Allowance for credit losses,572086,0001736734,1231
48446,Allowance for credit losses,572109,0001736734,1231
34973,Warranty liabilities,527556,0001736946,1231
43477,Warranty liabilities,554010,0001736946,1231
15784,Research and development expenses,474960,0001737287,1231
2813,Research and development expenses,418466,0001737287,1231
44815,Long-lived assets,557377,0001737287,1231
6739,Research and development expenses,443998,0001737287,1231
37482,Equity investments and joint ventures,533143,0001737339,1231
46367,Equity investments and joint ventures,560544,0001737339,1231
37825,Goodwill and intangible assets,534261,0001737450,1231
37826,Other investments,534261,0001737450,1231
38096,Goodwill and intangible assets,535380,0001737450,1231
38097,Other investments,535380,0001737450,1231
46524,Other investments,561073,0001737450,1231
37572,Allowance for credit losses,533417,0001737523,1231
46712,Allowance for credit losses,561517,0001737523,1231
20809,Uncertain tax positions,485547,0001737706,1231
20810,Accounts/loans receivable,485547,0001737706,1231
25636,Uncertain tax positions,501639,0001737706,1231
25637,Accounts/loans receivable,501639,0001737706,1231
25665,Uncertain tax positions,501621,0001737706,1231
25666,Accounts/loans receivable,501621,0001737706,1231
27930,Uncertain tax positions,505977,0001737706,1231
27931,Accounts/loans receivable,505977,0001737706,1231
29270,Uncertain tax positions,509354,0001737706,1231
36787,Uncertain tax positions,531279,0001737706,1231
36788,Business combinations,531279,0001737706,1231
43308,Uncertain tax positions,553975,0001737706,1231
9695,Long-lived assets,449484,0001737706,1231
9696,Uncertain tax positions,449484,0001737706,1231
9697,Allowance for credit losses,449484,0001737706,1231
11475,Sales return and allowances,454860,0001737806,1231
20535,Sales return and allowances,484615,0001737806,1231
29475,Sales return and allowances,509993,0001737806,1231
37871,Sales return and allowances,534389,0001737806,1231
3888,Sales return and allowances,425221,0001737806,1231
47020,Sales return and allowances,563081,0001737806,1231
43373,Other investments,554043,0001737924,1231
11943,Other investments,457426,0001737927,0331
11944,Other debt,457426,0001737927,0331
21362,Other investments,487652,0001737927,0331
30437,Other investments,513709,0001737927,0331
30438,Goodwill,513709,0001737927,0331
30439,Equity investments and joint ventures,513709,0001737927,0331
38495,Going concern,536748,0001737927,0331
38496,Other investments,536748,0001737927,0331
38497,Goodwill,536748,0001737927,0331
4220,Other investments,427517,0001737927,0331
4221,Other debt,427517,0001737927,0331
4222,Other debt,427517,0001737927,0331
47599,Equity investments and joint ventures,565961,0001737927,0331
47600,Goodwill,565961,0001737927,0331
38326,Research and development expenses,536262,0001737953,0331
47493,Research and development expenses,565545,0001737953,0331
47768,Other debt,561818,0001738699,1231
47769,Inventory,561818,0001738699,1231
35644,Business combinations,529394,0001738827,1231
44781,Revenue from customer contracts,557319,0001738827,1231
11465,Revenue from customer contracts,454848,0001738906,1231
20811,Revenue from customer contracts,485550,0001738906,1231
29689,Revenue from customer contracts,510550,0001738906,1231
38291,Revenue from customer contracts,536107,0001738906,1231
47130,Revenue from customer contracts,563169,0001738906,1231
48338,Revenue from customer contracts,571107,0001738906,1231
16986,Sales return and allowances,476419,0001739104,1231
16987,Business combinations,476419,0001739104,1231
2327,Sales return and allowances,418508,0001739104,1231
2328,Business combinations,418508,0001739104,1231
26331,Sales return and allowances,502496,0001739104,1231
26332,Goodwill,502496,0001739104,1231
34173,Sales return and allowances,526464,0001739104,1231
34174,Goodwill,526464,0001739104,1231
42746,Sales return and allowances,553141,0001739104,1231
42747,Goodwill,553141,0001739104,1231
7834,Sales return and allowances,445295,0001739104,1231
7835,Business combinations,445295,0001739104,1231
45494,Other intangible assets,558738,0001739174,1231
15748,Goodwill,475007,0001739445,1231
15749,Business combinations,475007,0001739445,1231
2230,Goodwill,418101,0001739445,1231
25260,Goodwill,501111,0001739445,1231
33825,Goodwill,526122,0001739445,1231
43901,Business combinations,554726,0001739445,1231
6974,Goodwill,443596,0001739445,1231
6975,Business combinations,443596,0001739445,1231
17724,Sales return and allowances,477391,0001739566,0103
26712,Sales return and allowances,502834,0001739566,0103
34793,Sales return and allowances,527574,0001739566,0103
17008,Regulatory assets and liabilities,476612,0001739614,1231
26778,Research and development expenses,503390,0001739614,1231
34605,Research and development expenses,527133,0001739614,1231
14789,Revenue from customer contracts,473674,0001739936,1231
24331,Revenue from customer contracts,499929,0001739936,1231
2608,Business combinations,418411,0001739936,1231
2609,Revenue from customer contracts,418411,0001739936,1231
5737,Revenue from customer contracts,442281,0001739936,1231
15891,Goodwill,475224,0001739940,1231
24983,Goodwill,500766,0001739940,1231
2797,Goodwill,418334,0001739940,1231
2798,Insurance contract liabilities,418334,0001739940,1231
35015,Disposals and divestitures,527474,0001739940,1231
43368,Insurance contract liabilities,554039,0001739940,1231
6590,Goodwill,443708,0001739940,1231
16468,Revenue from customer contracts,475899,0001739942,1231
16469,Goodwill,475899,0001739942,1231
1785,Revenue from customer contracts,417437,0001739942,1231
1786,Business combinations,417437,0001739942,1231
24643,Revenue from customer contracts,500278,0001739942,1231
24644,Goodwill,500278,0001739942,1231
33068,Revenue from customer contracts,524977,0001739942,1231
41823,Revenue from customer contracts,551958,0001739942,1231
8092,Revenue from customer contracts,445511,0001739942,1231
8093,Deferred income taxes,445511,0001739942,1231
8094,Business combinations,445511,0001739942,1231
8095,Goodwill,445511,0001739942,1231
14849,Other contingent liabilities,473806,0001740332,1231
24611,Other contingent liabilities,500137,0001740332,1231
24612,Business combinations,500137,0001740332,1231
2650,Other contingent liabilities,418217,0001740332,1231
2651,Goodwill,418217,0001740332,1231
32769,Other contingent liabilities,524643,0001740332,1231
38527,Other contingent liabilities,537080,0001740332,1231
41951,Other contingent liabilities,552121,0001740332,1231
41952,Other intangible assets,552121,0001740332,1231
6610,Other contingent liabilities,443640,0001740332,1231
10662,Business combinations,451701,0001740594,1231
10663,Goodwill,451701,0001740594,1231
10664,Business combinations,451701,0001740594,1231
19761,Business combinations,482092,0001740594,1231
19762,Goodwill,482092,0001740594,1231
19763,Business combinations,482092,0001740594,1231
28774,Goodwill,507199,0001740594,1231
28775,Business combinations,507199,0001740594,1231
48490,Disposals and divestitures,572501,0001740604,1231
48497,Disposals and divestitures,572524,0001740604,1231
48501,Disposals and divestitures,572559,0001740604,1231
13159,Goodwill,464676,0001740695,0430
12335,Revenue from customer contracts,460145,0001740797,0331
12687,Revenue from customer contracts,462146,0001740797,0331
21664,Revenue from customer contracts,489018,0001740797,0331
30573,Revenue from customer contracts,514154,0001740797,0331
30574,Related party transactions,514154,0001740797,0331
30575,Revenue from customer contracts,514155,0001740797,0331
30576,Related party transactions,514155,0001740797,0331
30640,Revenue from customer contracts,514624,0001740797,0331
30641,Related party transactions,514624,0001740797,0331
38803,Related party transactions,538384,0001740797,0331
40538,Related party transactions,547437,0001740797,0331
41826,Related party transactions,551961,0001740797,0331
43945,Related party transactions,554863,0001740797,0331
46580,Related party transactions,561242,0001740797,0331
47901,Related party transactions,568171,0001740797,0331
17806,Business combinations,477484,0001740915,1231
17807,Other debt,477484,0001740915,1231
17808,Deferred and capitalized costs,477484,0001740915,1231
26992,Derivatives and hedging,503877,0001740915,1231
26993,Other investments,503877,0001740915,1231
26994,Deferred and capitalized costs,503877,0001740915,1231
26995,Long-lived assets,503877,0001740915,1231
3404,Internal controls,421311,0001740915,1231
3405,Goodwill,421311,0001740915,1231
3406,Business combinations,421311,0001740915,1231
3407,Deferred and capitalized costs,421311,0001740915,1231
8365,Other debt,446208,0001740915,1231
8366,Deferred and capitalized costs,446208,0001740915,1231
11484,Going concern,455005,0001741220,1231
20783,Going concern,485930,0001741220,1231
21388,Going concern,487788,0001741220,1231
21948,Going concern,490336,0001741220,1231
22161,Going concern,491115,0001741220,1231
22182,Going concern,491209,0001741220,1231
22349,Going concern,491952,0001741220,1231
23243,Going concern,496038,0001741220,1231
23375,Going concern,497425,0001741220,1231
29640,Going concern,510691,0001741220,1231
38061,Going concern,535182,0001741220,1231
18647,Leases,479765,0001741231,1231
18648,Sales return and allowances,479765,0001741231,1231
22903,Leases,494636,0001741231,1231
22904,Sales return and allowances,494636,0001741231,1231
29903,Goodwill,511996,0001741231,1231
11156,Accounts/loans receivable,453264,0001741530,1231
20698,Accounts/loans receivable,485430,0001741530,1231
29523,Accounts/loans receivable,510163,0001741530,1231
37922,Accounts/loans receivable,534605,0001741530,1231
4034,Accounts/loans receivable,425942,0001741530,1231
45496,Allowance for credit losses,558745,0001741530,1231
22355,Other contingent liabilities,491985,0001741603,0531
22356,Going concern,491985,0001741603,0531
36393,Research and development expenses,530755,0001741830,1231
45182,Revenue from customer contracts,557755,0001741830,1231
45183,Long-lived assets,557755,0001741830,1231
14617,Uncertain tax positions,473343,0001742692,1231
23978,Deferred income taxes,499322,0001742692,1231
5072,Uncertain tax positions,441342,0001742692,1231
37874,Inventory,534390,0001742770,1231
12006,Uncertain tax positions,458156,0001742924,1231
16856,Uncertain tax positions,476421,0001742924,1231
25245,Uncertain tax positions,501112,0001742924,1231
2707,Other income taxes,418895,0001742924,1231
7491,Uncertain tax positions,444953,0001742924,1231
37560,Research and development expenses,533329,0001742927,1231
46366,Research and development expenses,560546,0001742927,1231
47018,Other contingent liabilities,563080,0001743102,1231
12329,Other investments,460104,0001743261,1231
14331,Other investments,472763,0001743261,1231
45917,Other debt,559570,0001743340,1231
45918,Goodwill,559570,0001743340,1231
43361,Business combinations,554031,0001743725,1231
45367,Other debt,558375,0001743745,1231
45368,Going concern,558375,0001743745,1231
17527,Revenue from customer contracts,476638,0001743759,1231
25647,Revenue from customer contracts,501634,0001743759,1231
34370,Revenue from customer contracts,526601,0001743759,1231
43017,Revenue from customer contracts,553587,0001743759,1231
8887,Revenue from customer contracts,448369,0001743759,1231
16639,Research and development expenses,475561,0001743881,1231
24966,Research and development expenses,500731,0001743881,1231
